#,date,time,abs_pres,temp
231,05/22/23,2:00:00 AM,551.145,13.942
232,05/22/23,3:00:00 AM,551.089,13.461
233,05/22/23,4:00:00 AM,551.055,13.173
234,05/22/23,5:00:00 AM,551.01,12.787
235,05/22/23,6:00:00 AM,550.965,12.401
236,05/22/23,7:00:00 AM,550.931,12.11
237,05/22/23,8:00:00 AM,550.988,12.594
238,05/22/23,9:00:00 AM,551.157,14.038
239,05/22/23,10:00:00 AM,551.413,16.237
240,05/22/23,11:00:00 AM,551.668,18.426
241,05/22/23,12:00:00 PM,551.879,20.234
242,05/22/23,1:00:00 PM,552.133,22.429
243,05/22/23,2:00:00 PM,552.289,23.773
244,05/22/23,3:00:00 PM,552.289,23.773
245,05/22/23,4:00:00 PM,552.233,23.292
246,05/22/23,5:00:00 PM,552.166,22.717
247,05/22/23,6:00:00 PM,552.111,22.238
248,05/22/23,7:00:00 PM,552.045,21.664
249,05/22/23,8:00:00 PM,551.956,20.901
250,05/22/23,9:00:00 PM,551.834,19.853
251,05/22/23,10:00:00 PM,551.713,18.806
252,05/22/23,11:00:00 PM,551.657,18.331
253,05/23/23,12:00:00 AM,551.624,18.045
254,05/23/23,1:00:00 AM,551.58,17.665
255,05/23/23,2:00:00 AM,551.513,17.094
256,05/23/23,3:00:00 AM,551.436,16.427
257,05/23/23,4:00:00 AM,551.358,15.76
258,05/23/23,5:00:00 AM,551.269,14.996
259,05/23/23,6:00:00 AM,551.19,14.325
260,05/23/23,7:00:00 AM,551.134,13.846
261,05/23/23,8:00:00 AM,551.19,14.325
262,05/23/23,9:00:00 AM,551.302,15.282
263,05/23/23,10:00:00 AM,551.413,16.237
264,05/23/23,11:00:00 AM,551.613,17.95
265,05/23/23,12:00:00 PM,551.812,19.662
266,05/23/23,1:00:00 PM,551.89,20.329
267,05/23/23,2:00:00 PM,551.967,20.996
268,05/23/23,3:00:00 PM,552.056,21.76
269,05/23/23,4:00:00 PM,552.078,21.951
270,05/23/23,5:00:00 PM,552.1,22.142
271,05/23/23,6:00:00 PM,552.078,21.951
272,05/23/23,7:00:00 PM,551.967,20.996
273,05/23/23,8:00:00 PM,551.856,20.043
274,05/23/23,9:00:00 PM,551.724,18.901
275,05/23/23,10:00:00 PM,551.58,17.665
276,05/23/23,11:00:00 PM,551.447,16.523
277,05/24/23,12:00:00 AM,551.335,15.569
278,05/24/23,1:00:00 AM,551.201,14.421
279,05/24/23,2:00:00 AM,551.078,13.365
280,05/24/23,3:00:00 AM,551.01,12.787
281,05/24/23,4:00:00 AM,550.999,12.69
282,05/24/23,5:00:00 AM,550.976,12.497
283,05/24/23,6:00:00 AM,550.976,12.497
284,05/24/23,7:00:00 AM,550.954,12.304
285,05/24/23,8:00:00 AM,551.022,12.883
286,05/24/23,9:00:00 AM,551.19,14.325
287,05/24/23,10:00:00 AM,551.324,15.473
288,05/24/23,11:00:00 AM,551.536,17.284
289,05/24/23,12:00:00 PM,551.746,19.092
290,05/24/23,1:00:00 PM,551.945,20.805
291,05/24/23,2:00:00 PM,552.056,21.76
292,05/24/23,3:00:00 PM,552.056,21.76
293,05/24/23,4:00:00 PM,552.067,21.855
294,05/24/23,5:00:00 PM,552.1,22.142
295,05/24/23,6:00:00 PM,552.067,21.855
296,05/24/23,7:00:00 PM,551.978,21.091
297,05/24/23,8:00:00 PM,551.834,19.853
298,05/24/23,9:00:00 PM,551.668,18.426
299,05/24/23,10:00:00 PM,551.458,16.618
300,05/24/23,11:00:00 PM,551.302,15.282
301,05/25/23,12:00:00 AM,551.19,14.325
302,05/25/23,1:00:00 AM,551.089,13.461
303,05/25/23,2:00:00 AM,551.022,12.883
304,05/25/23,3:00:00 AM,550.954,12.304
305,05/25/23,4:00:00 AM,550.908,11.916
306,05/25/23,5:00:00 AM,550.874,11.625
307,05/25/23,6:00:00 AM,550.829,11.236
308,05/25/23,7:00:00 AM,550.817,11.139
309,05/25/23,8:00:00 AM,550.886,11.722
310,05/25/23,9:00:00 AM,551.145,13.942
311,05/25/23,10:00:00 AM,551.358,15.76
312,05/25/23,11:00:00 AM,551.569,17.57
313,05/25/23,12:00:00 PM,551.691,18.616
314,05/25/23,1:00:00 PM,551.834,19.853
315,05/25/23,2:00:00 PM,551.945,20.805
316,05/25/23,3:00:00 PM,552,21.282
317,05/25/23,4:00:00 PM,551.923,20.615
318,05/25/23,5:00:00 PM,551.768,19.282
319,05/25/23,6:00:00 PM,551.702,18.711
320,05/25/23,7:00:00 PM,551.646,18.236
321,05/25/23,8:00:00 PM,551.591,17.76
322,05/25/23,9:00:00 PM,551.536,17.284
323,05/25/23,10:00:00 PM,551.502,16.999
324,05/25/23,11:00:00 PM,551.458,16.618
325,05/26/23,12:00:00 AM,551.391,16.046
326,05/26/23,1:00:00 AM,551.257,14.9
327,05/26/23,2:00:00 AM,551.134,13.846
328,05/26/23,3:00:00 AM,551.067,13.269
329,05/26/23,4:00:00 AM,551.055,13.173
330,05/26/23,5:00:00 AM,551.022,12.883
331,05/26/23,6:00:00 AM,550.965,12.401
332,05/26/23,7:00:00 AM,550.942,12.207
333,05/26/23,8:00:00 AM,550.954,12.304
334,05/26/23,9:00:00 AM,551.033,12.98
335,05/26/23,10:00:00 AM,551.168,14.134
336,05/26/23,11:00:00 AM,551.335,15.569
337,05/26/23,12:00:00 PM,551.591,17.76
338,05/26/23,1:00:00 PM,551.713,18.806
339,05/26/23,2:00:00 PM,551.768,19.282
340,05/26/23,3:00:00 PM,551.823,19.758
341,05/26/23,4:00:00 PM,551.812,19.662
342,05/26/23,5:00:00 PM,551.79,19.472
343,05/26/23,6:00:00 PM,551.757,19.187
344,05/26/23,7:00:00 PM,551.691,18.616
